X,Y,osm_id,osm_type,completeness,is_in_health_zone,amenity,speciality,addr_full,operator,water_source,changeset_id,insurance,staff_doctors,contact_number,uuid,electricity,opening_hours,operational_status,source,is_in_health_area,health_amenity_type,changeset_version,emergency,changeset_timestamp,name,staff_nurses,changeset_user,wheelchair,beds,url,dispensing,healthcare,operator_type
67.1930399281344,24.8446716664598,5127759865,node,10,,hospital,,,,,52345560,,,,1a0a1a37e9df4cef9dffca9c1c00ef97,,,,,,,1,,2017/09/25 06:34:25,Landhi Cardiac Emergency Center,,Splasher,,,,,,
71.5644588355402,34.0103173201388,4484291394,node,13,,doctors,,,,,43428336,,,,1cad52929570457bbef82cdc8ad6afa8,,Mo-Su 09:00-22:00,,,,,1,,2016/11/05 18:57:00,Pak Medical Centre,,adrmalik,,,,,,
,,439835000,way,10,,clinic,,,,,41792944,,,,07b1ea8ff0cc4daaaa8b5eaa6099b699,,,,,,,1,,2016/08/30 04:46:22,CDA Dispensary,,Junaid Hassan,,,,,,
68.5386367169025,25.1262666488969,4883541271,node,10,,hospital,,,,,49072320,,,,4e7bcf6ee94d4234812815cc06bcfbe1,,,,,,,1,,2017/05/29 12:38:18,Aga Khan University Hospital Laboratory,,Imran999,,,,,,
,,687763118,way,10,,,,,,,69873464,,,,1cc3aaac3fea4c85a81c2033d27c62de,,,,,,,1,,2019/05/04 12:19:16,Lubna Medical & General Store,,HRehmanOjorik,,,,,pharmacy,
67.0347366225904,24.8663988167711,5143101214,node,10,,pharmacy,,,,,52563761,,,,ed2f382db38b4ebf954a60075ac3e1be,,,,,,,1,,2017/10/02 12:54:55,Abdullah Medico and General Store,,Arshan Arshan,,,,,,
73.0577006694149,33.6404908206789,258728045,node,6,,hospital,,,,,285727,,,,18abb0355fe749659eb4a470b9ce4048,,,,,,,3,,2008/06/24 07:49:54,,,amoeen,,,,,,
73.0818799454996,33.6549353544178,4899250509,node,10,,clinic,,,,,49299787,,,,56c123fff4004d0aa56ff4c95bfaf16d,,,,,,,1,,2017/06/06 09:31:05,Ali Homeopathic Clinic,,Imran999,,,,,,
,,399225277,way,6,,hospital,,,,,37365792,,,,2a5e62e078714946bc21e3e77fb4c1e5,,,,,,,1,,2016/02/22 12:30:15,,,Sebarga Shozodalaisov,,,,,,
67.1164592565228,24.890077022684,5128493820,node,10,,clinic,,,,,52356018,,,,a127f2d1706e4fc5b0868167cda5695d,,,,,,,1,,2017/09/25 13:26:53,EYE SPECIALIST DR ARSALAN FAROOQ,,Syed Zeeshan Ahmed90,,,,,,
74.3154606449807,31.5735464389698,2401515324,node,13,,hospital,,,,,54179889,,,,07696246babd448ea4ff1495328b1c94,,,,,,,3,,2017/11/29 14:51:10,Lady Aitchison Hospital,,SAFB13,,,,,hospital,
67.0743864611814,24.8319025913463,5130353810,node,10,,clinic,,,,,54931904,,,,dcde763d8e074aafafc21df6ef9feee6,,,,,,,3,,2017/12/26 15:18:09,Alkhairy's Hospital,,Splasher,,,,,,
74.8211823538595,36.6904393255922,5040106323,node,10,,pharmacy,,,,,51189949,,,,47ec664a717749edb423a4e8e0c845e4,,,,,,,1,,2017/08/16 23:48:05,Ahmad Medicos,,Diekis,,,,,,
67.0572806731849,24.9460014997528,5137608490,node,10,,pharmacy,,,,,53205356,,,,bfb8e7b7d9574f158bea2449bda007c1,,,,,,,2,,2017/10/24 11:17:24,Naeem Medical & General Store,,Hashaam,,,,,,
67.0827473257779,24.9080048239247,5132578831,node,10,,hospital,,,,,52406358,,,,d0d0dcef94064d5194f5b56e6cca1085,,,,,,,1,,2017/09/27 08:18:32,Jawaid Eye Hospital,,Syed Zeeshan Ahmed90,,,,,,
67.1888120961736,24.8377081489413,5135309390,node,10,,clinic,,,,,52444175,,,,5e0d7bad40ac4a7b80873a7cfc1da98b,,,,,,,1,,2017/09/28 13:06:07,Landhi 3 Dispensary Landhi Town,,Arshan Arshan,,,,,,
67.1746875834979,24.8331487288911,5135061550,node,10,,pharmacy,,,,,52440590,,,,bb04fc7bcf7c438eb41b475e49a19126,,,,,,,1,,2017/09/28 11:17:17,Pharmacy Whole Saler,,Arshan Arshan,,,,,,
68.6627918974605,25.767268838416,4883370487,node,10,,hospital,,,,,49069687,,,,84686808f0e34a8eb595af5ae5ea74b7,,,,,,,1,,2017/05/29 10:55:51,Shahjahan Maternity Home,,Imran999,,,,,,
67.0671313372515,24.8472692182533,5926750925,node,10,,,,,,,62881413,,,,f4d5865e3d2046539495475ec85645b8,,,,,,,2,,2018/09/24 13:50:57,Shahi Hadi Jorh (Bonesetter),,HRehmanOjorik,,,,,alternative,
67.0232721907058,24.8140649793837,5128455357,node,10,,clinic,,,,,54932412,,,,ad0cdc13feb64c6196012d7af0231184,,,,,,,5,,2017/12/26 15:27:49,Infinity Eye Care Center,,Splasher,,,,,,
70.9539276300849,30.1672370947639,4397244484,node,10,,hospital,,,,,42096280,,,,8327a5e389b84d02a97dc358f8789d22,,,,,,,1,,2016/09/12 10:05:50,Family Hospital,,sunny00000000,,,,,,
73.0442100800762,33.5958254188669,255764519,node,10,,hospital,,,,,50373,,,,7379b89e3baa40dda94d8519612908e5,,,,,,,2,,2008/04/05 00:49:25,Military Hospital,,shaji,,,,,,
71.7453144897628,32.7072798961913,4300805191,node,10,,hospital,,,,,40716185,,,,e63e1fec3eac46e19474c1573471c5a1,,,,,,,1,,2016/07/13 15:58:51,Bori Khel Hospital,,sunny00000000,,,,,,
74.0754386449988,32.5928609667215,5538342521,node,10,,doctors,,,,,57918580,,,,14e76495fcf249d6ba4d0cbc145fc589,,,,,,,1,,2018/04/08 17:28:32,Dr.Bilal Dar,,Stallion62,,,,,,
74.9916480523654,36.1712046476931,4032297530,node,6,,doctors,,,,,37514113,,,,d70199aabf9f41e28bcbe7091396c4ab,,,,,,,1,,2016/02/29 04:43:48,,,Sebarga Shozodalaisov,,,,,,
72.0908202266125,32.0679512374599,3102667433,node,6,,hospital,,,,,25755297,,,,03c394c610fe41cc9ade7541d7213596,,,,,,,1,,2014/09/29 20:30:52,,,dcguj,,,,,,
72.3563541414646,34.757675970284,4470163734,node,6,,clinic,,,,,43268134,,,,640a49667991473883cf89b0a3f36104,,,,,,,1,,2016/10/29 15:49:53,,,Arif Khan11,,,,,,
73.0979879517423,33.5816326774994,2640796926,node,6,,pharmacy,,,,,20244929,,,,88b193235e6e4fedb056b5a8c819152b,,,,,,,1,,2014/01/28 11:18:25,,,Mateen Bhatti,,,,,,
,,422539950,way,10,,hospital,,,,,39767832,,,,e5cbdb603bc94912aa195eb4c8e72cb8,,,,,,,1,,2016/06/03 00:07:42,Sheikh Zayed Hospital,,dcguj,,,,,,
67.1915951394843,24.9018630681934,4764575650,node,10,,hospital,,,,,47298520,,,,123c4e68478e49f59a499a63f6247cdd,,,,,,,1,,2017/03/30 16:53:03,Shiraz Medical Center,,Imran999,,,,,,
74.5398447796689,32.4894425307958,5059646923,node,13,,clinic,,,Dr Sohail,,51452221,,,,86a7a217826e4d248b17db2f228c428d,,,,,,,1,,2017/08/26 07:40:32,Dr Sohail Anjum Khan Clinic,,Muhammad Sagheer,,,,,,
74.4259669858681,31.5745531893599,4691717697,node,13,,hospital,,,,,46185474,,,,b8b2c07641b94d36837628cb99d10c6a,,Mo-Su 18:00-01:00,,,,,1,,2017/02/18 06:51:18,Fazal children & Gynaecologist clinic,,Azhar Majeed,,,,,,
71.4374907720961,33.9954782502175,5264090221,node,10,,clinic,,,,,54336147,,,,03bc306fe67c4f5aa3f5b00159cd1cca,,,,,,,1,,2017/12/04 17:07:06,Ilyas General Hospital and research centre,,adrmalik,,,,,,
73.0811105706073,31.4493195931396,5169625527,node,13,,hospital,,,,,56735037,,,,6a45aa1be3424c0da0afb38a6da34a18,,24/7,,,,,3,,2018/02/27 20:46:50,Allied Hospital,,Wonderworld,,,,,,
,,263938546,way,10,,hospital,,,,,36088150,,,,6a12daed59114d3093e449646cf3404a,,,,,,,2,,2015/12/21 15:14:52,TB Hospital,,PlaneMad,,,,,,
73.3492918257577,36.082951086265,3995199741,node,10,,doctors,,,,,37077735,,,,116d7aa6c2dc472f913d78b4e1102fac,,,,,,,1,,2016/02/08 11:46:14,Govt. Dispensary,,Sebarga Shozodalaisov,,,,,,
,,687764265,way,10,,,,,,,69873586,,,,67af7748b0794e25911381b578ae216e,,,,,,,1,,2019/05/04 12:24:48,Top City Child Clinic,,HRehmanOjorik,,,,,hospital,
,,699028708,way,13,,,chiropractic,,,,71502954,,,,f4c66c27ca184850839551664ad4d4f6,,,,,,,1,,2019/06/22 06:54:10,Noori Roohani Shafakhana,,HRehmanOjorik,,,,,alternative,
68.8167555564555,27.7355778334263,5259602120,node,13,,hospital,,,,,55464698,,,,f22e4a3b7b3f4a61a0146b5b5c27f934,,,,,,,2,,2018/01/15 14:34:52,Sindh Rangers Hospital,,SAFB13,,,,,hospital,
67.0944633823958,24.8771749267671,4299884789,node,10,,pharmacy,,,,,51777239,,,,3bb8bbe2b7e44c6eb3bbfc928e951fc1,,,,,,,3,,2017/09/06 10:48:33,High-Q Pharmacy,,Splasher,,,,,,
67.0494214654933,24.94107092903,4739587131,node,10,,clinic,,,,,54933388,,,,5614a06ecf4749e0a098e9b06f13770e,,,,,,,5,,2017/12/26 16:07:17,Dr Essa Laboratory & Diagnostic Centre,,Splasher,,,,,,
74.0720536972212,32.5840244291199,4736481223,node,10,,pharmacy,,,,,46875049,,,,087132aa89be426e829aaaabecff7ce8,,,,,,,1,,2017/03/15 17:13:00,Prime medicine,,sufyan alam,,,,,,
67.0651870709914,24.9868262297117,5065686738,node,13,,clinic,,New Karachi Sector 5C4,,,51530390,,,,180255cbc8e44eddaeeacd79809e6723,,,,,,,1,,2017/08/29 07:33:45,Agha Khan Laboratory Collection Point,,Hashaam,,,,,,
68.7735753440668,27.5784408697089,4571041992,node,6,,clinic,,,,,44653936,,,,0a28f59742a84ffa8cdc5c4b01fdfb11,,,,,,,1,,2016/12/25 00:02:12,,,Meer Rana,,,,,,
72.9321442861034,33.9968488590244,297213052,node,10,,hospital,,,,,654624,,,,55a52aa269d54bcdab8dcda40e4de189,,,,,,,2,,2008/09/16 23:22:23,Alghazi Hospital,,ulfl,,,,,,
,,420137274,way,10,,hospital,,,,,39498026,,,,411b2e61b15246028ab293296dcd7173,,,,,,,1,,2016/05/22 23:12:14,Civil Hospital,,dcguj,,,,,,
74.3425801250606,32.3265338723721,3552554434,node,10,,hospital,,,,,31518969,,,,a993c2ec34be46079aedae0b525f9e6e,,,,,,,1,,2015/05/28 00:29:44,Cheema Hospital,,dcguj,,,,,,
67.0556030352647,24.8647252859834,5130682856,node,10,,clinic,,,,,54933035,,,,12eb3f7687b84e2e9454fdc0cc343f7d,,,,,,,3,,2017/12/26 15:53:11,Natural Hair Transplant Surgery,,Splasher,,,,,,
67.0598354772722,24.8721761273524,5133102869,node,10,,clinic,,,,,54933035,,,,5b6522792b4f4c7eab733047d239b96b,,,,,,,2,,2017/12/26 15:53:12,MATIN CLINIC,,Splasher,,,,,,
71.4438253954195,33.9743588717054,4679730891,node,10,,pharmacy,,,,,49960206,,,,2314f617fff94db5a98660154b059952,,,,,,,2,,2017/07/01 08:34:48,Smart Care,,Weakelement,,,,,,
72.7826361953784,33.7431849763515,3652815784,node,10,,hospital,,,,,32651831,,,,2150fb3e4bec4c81b26a2b72ea5eab42,,,,,,,3,,2015/07/15 13:35:43,Doctorz Hospital,,dark goat,,,,,,
,,238309977,way,13,,hospital,,,,,39560723,,,,2248ab7a71724c8890f5b028077abe5d,,,,,,,3,yes,2016/05/25 16:48:33,POF hospital,,ProjectThis,,,,,,
67.0350835495627,24.883431766029,6109350185,node,13,,hospital,,,,,65073556,,,,1412b026ac2a4b249260c280b220ea11,,24/7,,,,,1,,2018/12/01 14:09:56,"AGA Khan Hospital for Women and Children, Garden East Karachi,",,Azampanhwer,,,,,,
74.1930047276531,32.1693255786587,4903600022,node,10,,pharmacy,,,,,49361973,,,,81af6b7f338c4e369047c63353c9fb4f,,,,,,,1,,2017/06/08 10:04:48,Muneeb Pharmacy,,Imran999,,,,,,
,,400183519,way,6,,doctors,,,,,37459058,,,,01588e8e4dba4bfc94f93c129d156c13,,,,,,,1,,2016/02/26 12:51:06,,,Sebarga Shozodalaisov,,,,,,
72.7301563452377,33.8402629216216,4582408114,node,13,,hospital,,,,,44802030,,,,4eb8fd23dec346478b9842ba6d577a73,,,,,,,1,yes,2016/12/31 09:03:33,AERO Hospital,,Tariq Mehmood Malik,,,,,,
75.1701329690945,32.259893383553,5304138426,node,10,,clinic,,,,,54920558,,,,611d5cab719348dbb1fec241ab676c50,,,,,,,1,,2017/12/26 04:56:02,Akram Hospital,,APNA KHEL OFFICIAL,,,,,,
68.362258172441,25.3962589818661,5251853017,node,13,,hospital,,,,,54173728,,,,e3059a58b7f540ff998090fabe4ca284,,,,,,,2,,2017/11/29 10:44:26,Quaid e Azam Complex,,Syed Zeeshan Ahmed90,,,,,hospital,
71.6730323933747,29.4075480783173,4923820115,node,10,,pharmacy,,,,,49659846,,,,8fb8170cd41943b4bedc3654d7184245,,,,,,,1,,2017/06/19 08:11:17,Malik Medical Store,,Imran999,,,,,,
72.988152582204,33.6834301371704,4958092907,node,10,,dentist,,,,,50126412,,,,59c6f4894d3b471eb4ff3d882f7f64c0,,,,,,,1,,2017/07/08 07:48:11,Demure Dental Surgery,,Imran999,,,,,,
67.0604913611955,24.8617468605098,1118684686,node,10,,hospital,,,,,54933128,,,,5a10cc40e75d4c75a9f3b4d74c54ac2e,,,,,,,7,,2017/12/26 15:57:16,Pasha Clinic,,Splasher,,,,,,
73.0918720960917,31.3846430680531,5265764855,node,13,,hospital,,,,,54364844,,,,2ae21bf3d2504e00a638554ef2435732,,,,,,,1,,2017/12/05 13:22:07,Hameed Medicare,,Syed Zeeshan Ahmed90,,,,,hospital,
67.0653476682562,24.8835750965733,4773326177,node,10,,hospital,,,,,52621205,,,,2c1f029c4f6c461a9e2357a5c101d952,,,,,,,2,,2017/10/04 10:39:16,Vision Trust,,Hashaam,,,,,,
68.5381487224998,25.1222055329903,4883541266,node,10,,clinic,,,,,49072320,,,,4c1e7c4bd4784e449fca8791826a308e,,,,,,,1,,2017/05/29 12:38:17,Habib Clinic & Maternity Home,,Imran999,,,,,,
74.0749308693045,32.5770300661977,3144548123,node,10,,hospital,,,,,26347020,,,,8fff094513a64a0f8c1426942d80699e,,,,,,,2,,2014/10/26 18:28:47,Ayesha Hospital,,golden boy,,,,,,
67.1253698901485,24.8290226532349,4769937741,node,10,,pharmacy,,,,,47363328,,,,ad47b84b2ab543618fbf683cf14ca027,,,,,,,1,,2017/04/01 18:09:22,Abdullah Medical & General Store,,Imran999,,,,,,
68.3554781347829,25.3728386871138,1088992135,node,10,,pharmacy,,,,,48309218,,,,6ac36e80caac4ed3954ad16efa1d3e36,,,,,,,3,,2017/05/01 14:34:53,MEDICAL STORTE,,Imran999,,,,,,
74.3626679427491,31.5516601163173,4945573324,node,10,,pharmacy,,,,,49964291,,,,d5cb6ff129a94df4bc5f40527dadac39,,,,,,,1,,2017/07/01 12:48:22,Rehmat Homeopathic Pharmacy,,Muhammad Bilal Rana,,,,,,
67.0629291539145,24.8897261562171,5137950731,node,10,,clinic,,,,,52483349,,,,b3e32a52f4c24812b37e99933aff005a,,,,,,,1,,2017/09/29 17:47:31,Dilshad Clinc - Chandni Chowk,,Splasher,,,,,,
74.386678826399,31.5664495653718,4327628393,node,10,,clinic,,,,,41121930,,,,0569a5b35f4a4bf499ee3017aa83a079,,,,,,,1,,2016/07/30 06:00:59,Government Dispenser,,s7r1k3r,,,,,,
67.2137613338838,24.9491775705033,4761797723,node,10,,pharmacy,,,,,53897072,,,,4cfaededb9df449f86776daa28850ef1,,,,,,,3,,2017/11/18 10:58:30,Medical Store,,Splasher,,,,,,
71.379706183075,34.0019303878234,2612042140,node,10,,hospital,,,,,42921339,,,,4b0419d8a09647579abfc167070ae899,,,,,,,2,,2016/10/15 16:19:34,Khyber Clinic,,Nowshad Ali,,,,,,
67.0595598802958,24.8593140969327,5133102871,node,10,,clinic,,,,,54933128,,,,ebd90974b76546a296860906eed13e06,,,,,,,2,,2017/12/26 15:57:26,The Protectors,,Splasher,,,,,,
,,676090801,way,10,,hospital,,,,,68035433,,,,68e49fc61b7545b0a02240ec7998e7f9,,,,,,,1,,2019/03/11 19:28:46,,,MelHuillier,,,,,hospital,
68.3242325790469,25.3755400906876,4832801945,node,10,,hospital,,,,,54145535,,,,c09c2dcbd031448e8e591e60d0ec9c54,,,,,,,2,,2017/11/28 11:04:47,Gurnani Hospital Maternity Home,,Syed Zeeshan Ahmed90,,,,,,
67.022873882667,24.8615369776543,5133028126,node,10,,clinic,,,,,74454705,,,,e375455948f342029e38846be858f57d,,,,,,,2,,2019/09/13 20:41:45,Shahrukh Clinic,,RLakhani,,,,,,
73.0394274499444,31.3721468238878,5273202173,node,13,,hospital,,,,,54479584,,,,4ed165fc9af547e282fa73701a395353,,,,,,,1,,2017/12/09 09:11:30,Ali Hospital,,Syed Zeeshan Ahmed90,,,,,hospital,
,,263268586,way,10,,clinic,,,,,20758866,,,,f308930fe4c24496be7740c2a193f100,,,,,,,1,,2014/02/24 20:31:15,Behavioral Health Unit Jalgali,,nechpa,,,,,,
67.1306833462082,24.8151437303221,5581614723,node,13,,hospital,,,,,58461850,,,,fe0ef2a9b03e4dd19dd803592bb0b8fa,,24/7,,,,,1,,2018/04/27 02:44:24,Creek General Hospital,,Mohammad Abdullah Islam,,,,,,
67.0615092595169,24.8814520443184,5130921745,node,10,,clinic,,,,,52652037,,,,6e00f0e674a2462f9f75013d4dcf6170,,,,,,,2,,2017/10/05 11:38:52,Essa Laboratory & Diagnostic Centre,,Hashaam,,,,,,
74.4621885422421,31.4556999816543,4763503521,node,10,,hospital,,,,,47281154,,,,2c71c3ed20a24422a2f581034d04430a,,,,,,,1,,2017/03/30 05:44:04,PKLI HOSPITAL,,Ukmalik Usman Khalid,,,,,,
67.0639449567601,24.8806759639036,4774671213,node,10,,hospital,,,,,51966695,,,,1f435026adf34c478b9d770abec228fc,,,,,,,2,,2017/09/12 10:31:55,Al-Khaleej Towers,,Splasher,,,,,,
73.1019230876442,31.4158474686446,4739080644,node,10,,hospital,,,,,46915177,,,,dcd5880959984cc99ded155f92c11f9e,,,,,,,1,,2017/03/17 02:12:22,Faisal Hospital,,Shahid Farid,,,,,,
71.2639549500959,29.1347916451386,4262718594,node,10,,hospital,,,,,40261741,,,,f8cbb221a8a940b8bfd4a57b228289ce,,,,,,,1,,2016/06/24 14:04:44,Sahbir hospital,,ahmad kk,,,,,,
74.3556466739178,31.5496644689907,5267380338,node,10,,,,,,,54391228,,,,f7722afb605843c9a8cb01bdeeb21d33,,,,,,,1,,2017/12/06 06:17:00,Momena Medical Physiotherapy Center,,ImFarrukh,,,,,physiotherapist,
67.0633755740775,24.9264377186507,5133028139,node,10,,clinic,,,,,54813433,,,,0bdec88f96a04c8883f8194ec2bf3c6a,,,,,,,2,,2017/12/21 12:27:09,Skin Care Centre,,Syed Zeeshan Ahmed90,,,,,,
67.0856280182606,24.849199151459,5130890722,node,10,,clinic,,,,,52385725,,,,8005b20d535f42f68e7106dc1f6b2bb1,,,,,,,1,,2017/09/26 14:03:24,Essa Laboratory & Diagnostic Centre,,Syed Zeeshan Ahmed90,,,,,,
71.4955986511227,34.0001257640701,5948635885,node,6,,clinic,,,,,63123691,,,,f69199bc524f43aea78534c682095db2,,,,,,,1,,2018/10/02 12:52:39,,,adrmalik,,,,,,
73.7923499235972,31.6534519601132,4329177992,node,10,,clinic,,,,,41141082,,,,1739746613814dd0948d135126a0986b,,,,,,,1,,2016/07/31 09:55:20,Basic Health unit (BHU),,Muhammad Hassaan Amjad,,,,,,
,,398348629,way,10,,hospital,,,,,39139652,,,,7a2b490948b14d40a1dabd9183b66e91,,,,,,,2,,2016/05/06 09:58:15,GMC,,Dilshad Baig,,,,,,
73.0469362940834,33.5798639282917,5007417222,node,6,,hospital,,,,,50754027,,,,52a9d5dde8a94483952661fcc60a72f9,,,,,,,1,,2017/08/01 13:54:47,,,Hameed Malik69,,,,,,
68.6573888388558,25.7619987167956,4883331106,node,10,,hospital,,,,,49069088,,,,b3c072ba95b0455bb7a23a2c7abcfc05,,,,,,,1,,2017/05/29 10:30:34,Uzair Clinic,,Imran999,,,,,,
67.0933003933305,24.9261314439087,5130272519,node,10,,clinic,,,,,52376424,,,,34ce7a9098b841a0b2765198cd28320b,,,,,,,1,,2017/09/26 08:13:57,Ali Clinic,,Syed Zeeshan Ahmed90,,,,,,
68.3346580740331,25.3965830262428,4841964525,node,10,,hospital,,,,,48506294,,,,61347ef4651d4116a37c599412868496,,,,,,,1,,2017/05/08 16:10:42,Shafay Hospital,,Imran999,,,,,,
,,229702690,way,10,,hospital,,,,,16929281,,,,bb2867fc5cf04447a20425536c465cb3,,,,,,,1,,2013/07/12 18:41:57,Cheema Heart Centre,,Shahrukh36,,,,,,
71.5430604234714,33.6630563289456,3287095935,node,6,,clinic,,,,,28128039,,,,52823d45a94343b38f80c1b206e337fe,,,,,,,1,,2015/01/14 05:55:56,,,faisalshah,,,,,,
,,257579794,way,6,,hospital,,,,,20116430,,,,d8d864a15b104080ae8291929af59a13,,,,,,,1,,2014/01/21 04:43:36,,,giggajigger,,,,,,
69.3776920466615,25.8267669399028,5406053530,node,10,,clinic,,,,,56274452,,,,cefa3b2643284e0c9831fe2afad7b6c9,,,,,,,1,,2018/02/11 21:03:35,Dr. Mohan lal,,ah511,,,,,,
67.0357900601812,24.9078657681511,5079173650,node,10,,hospital,,,,,54933512,,,,863936fa607c42ad97d7708753ff8338,,,,,,,5,,2017/12/26 16:12:48,Al Murtaza Hospital,,Splasher,,,,,,
,,398348414,way,10,,doctors,,,,,75119872,,,,128480f26c4043338edfedcb3ccc6f7b,,,,,,,2,,2019/09/30 20:50:29,,,jambamkin,,,,,doctor,
68.3673483346002,25.3998858313692,1093326192,node,10,,pharmacy,,,,,54653819,,,,932d0e35d2ba45238d71f4750887ad60,,,,,,,4,,2017/12/15 13:45:52,Medical Store,,Syed Zeeshan Ahmed90,,,,,,
67.1281619859146,25.0152777618439,5069092976,node,10,,pharmacy,,,,,51576708,,,,0d6b798501014b83ba44d67e1ae92a54,,,,,,,1,,2017/08/30 12:29:22,Gulshan Medical,,Draculaa,,,,,,
71.1481467201751,31.6388732321045,2272450638,node,13,,hospital,,,,,15782583,,,,b2a0d8895a8f44308e26eb8428b2f197,,,,,,,1,no,2013/04/19 09:26:46,Khansar Hospial,,Farhan Ijaz Baloch,,,,,,
,,396871427,way,10,,hospital,,,,,37098845,,,,ed0f878826aa432cb345862c231f6e03,,,,,,,1,,2016/02/09 11:09:13,Family Planning Hospital,,Sebarga Shozodalaisov,,,,,,
74.5090076740745,32.4877900385851,4901725854,node,10,,clinic,,,,,49333719,,,,76e7ebfbc79741c9993d779bf0401fae,,,,,,,1,,2017/06/07 12:05:51,Homeopathic Clinic Rana Arif Luqmani,,Imran999,,,,,,
73.0776553824811,31.3811374208698,6571241389,node,10,,clinic,,,,,71616077,,,,5d81838095e04cabb94be9c126e22b5e,,,,,,,1,,2019/06/25 22:06:37,Abdali Clinic,,optimusnacho,,,,,,
,,364185935,way,10,,hospital,,,,,36133653,,,,81cd14d85caf43f6900942dda39f49cd,,,,,,,2,,2015/12/23 20:25:57,District Hospital,,dcguj,,,,,,
67.0422891364449,24.8535093775279,5133026907,node,10,,clinic,,,,,52413036,,,,8a8bea09d9044b4c9ed226994db3b88a,,,,,,,1,,2017/09/27 12:55:23,National Institute of Child Health (NICH),,Syed Zeeshan Ahmed90,,,,,,
74.3874589301273,31.5853213365479,5255673578,node,17,,hospital,,,,,54204089,,,,b48a30591d6b4c6b8b67121511b77cc7,,,,,,,1,yes,2017/11/30 12:54:47,Hina Hospital,,SAFB13,,,,,hospital,
67.0335769862863,24.806105272673,5133026864,node,10,,clinic,,,,,54932278,,,,09a6bcce551846f581bfa8ccc587bbf7,,,,,,,4,,2017/12/26 15:22:34,Mahar Medical Center,,Splasher,,,,,,
,,23615388,way,24,,hospital,cardiology,,,,68225109,,,,07b04c629adf4fdb914d5e9f87aef16d,,24/7,,,,,10,yes,2019/03/17 10:55:32,Armed Forces Institute of Cardiology,,thetornado76,,,,,hospital,
67.0269185700433,24.9208025651471,5128867094,node,10,,hospital,,,,,54933512,,,,22483a50b0f64d0c9c7087d09a8e1353,,,,,,,3,,2017/12/26 16:13:06,Behtar Zindagi Center Nazimabad,,Splasher,,,,,,
,,449280896,way,10,,hospital,,,,,43143079,,,,40bdf1c7567749bcbc6552e8b65ca12e,,,,,,,1,,2016/10/24 21:44:30,PAF Hospital,,David Reedy,,,,,,
73.7600969469187,32.8959482385429,4469614889,node,13,,hospital,,,,,43260278,,,,7739528c0d81426cb72f7a65298bdb66,,Mo-Sa 08:00-14:00,,,,,1,,2016/10/29 06:37:33,THQ Sarae Alam Gir,,Aakif Ahmed,,,,,,
69.0084472512818,25.5158507190603,5384787756,node,10,,clinic,,,,,56043919,,,,18ff25cc8f59406281995ad30bd92520,,,,,,,1,,2018/02/04 02:15:08,Dr. M. A. Khan,,ah511,,,,,,
73.0996023901126,31.4040591600213,5265764839,node,13,,hospital,,,,,54364844,,,,887ab7bf588848d9ab34937f3f8bd783,,,,,,,1,,2017/12/05 13:22:06,Rabia Trust Hospital,,Syed Zeeshan Ahmed90,,,,,hospital,
67.0466217421953,24.8486909566696,5145372003,node,10,,hospital,,,,,52600622,,,,a62abe6b2bd14e63831b342247498741,,,,,,,1,,2017/10/03 16:17:13,POLIO Control Room,,Arshan Arshan,,,,,,
69.0177970966338,25.5153355672913,4986056621,node,10,,clinic,,,,,50473460,,,,d898dac829104affae2335b01ae19ae7,,,,,,,1,,2017/07/22 03:52:41,M.M Medical Center Dr. Rana C. Rathore,,ah511,,,,,,
67.0729548321194,24.8318009188608,4791846660,node,10,,hospital,,,,,54931904,,,,1071301cc3ae404d8a511fc57267a912,,,,,,,3,,2017/12/26 15:17:43,Al Zaeem Medical Center,,Splasher,,,,,,
,,499024182,way,10,,hospital,,,,,49360404,,,,144dc6d57d014408b77286de49f8d4e9,,,,,,,1,,2017/06/08 09:08:23,Government Social Security Hospital,,Imran999,,,,,,
67.0332468231203,24.86993254333,5143101205,node,10,,clinic,,,,,52563761,,,,fb9acfecd4794b7eb77995244249bab5,,,,,,,1,,2017/10/02 12:54:54,SSGC City Clinic,,Arshan Arshan,,,,,,
67.008965455455,24.8128126392305,5130353816,node,10,,hospital,,,,,54932278,,,,41ce132a23f6468eb3bc4459e4b53e17,,,,,,,5,,2017/12/26 15:22:33,Al Khidmat Hospital,,Splasher,,,,,,
74.290467653736,31.6157846930798,4910219636,node,10,,pharmacy,,,,,49458780,,,,6504b42fd03140fe84e7c61299bf7352,,,,,,,1,,2017/06/12 07:29:45,Clinix Pharmacy,,Imran999,,,,,,
67.0320503902613,24.8680978285443,4792035082,node,10,,clinic,,,,,52380566,,,,44498bc9652747769446dbf301d3a916,,,,,,,2,,2017/09/26 10:15:19,Advanced Radiology Clinic,,IK003,,,,,,
73.1046066377642,30.6831099589382,4835656521,node,10,,pharmacy,,,,,48408553,,,,e9c4c395e2824bbba1267fed0976f4a0,,,,,,,1,,2017/05/04 22:51:33,Medical Stores,,HZR,,,,,,
,,404211335,way,10,,hospital,,,,,38381238,,,,0ce97aa8d84448a194c899c417017595,,,,,,,2,,2016/04/07 13:48:38,Health Centre,,Sulton,,,,,,
67.0209298678639,24.9224658700129,5130517087,node,10,,hospital,,,,,55333477,,,,ae4d0ea39e8f488ea5d62c42eacb5b1f,,,,,,,3,,2018/01/10 20:23:29,Siddiqui Medical Center,,Splasher,,,,,,
